S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;date;HORA;LONG;LAT
1;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715417937;-330133673;0;0;0;208;Still;100%;-0.1173095703125;-0.40521240234375;9.747.390.747.070.310;undefined;undefined;undefined;undefined;16 oct. 2019 19:32:21;19:32:21;-71,5417937;-33,0133673
2;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715417937;-330133673;0;0;14;208;Still;100%;-415.985.107.421.875;2.210.235.595.703.120;15.228.271.484.375;undefined;undefined;;undefined;16 oct. 2019 19:32:31;19:32:31;-71,5417937;-33,0133673
3;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715417937;-330133673;0;0;14;207;Still;100%;-0.1119232177734375;-0.401031494140625;9.731.826.782.226.560;undefined;undefined;;undefined;16 oct. 2019 19:32:41;19:32:41;-71,5417937;-33,0133673
4;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715417937;-330133673;0;0;14;27;Still;100%;126.007.080.078.125;1.282.501.220.703.120;-82.305.908.203.125;undefined;undefined;;undefined;16 oct. 2019 19:32:51;19:32:51;-71,5417937;-33,0133673
5;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715421647;-330130841;0;0;14;27;Still;100%;126.007.080.078.125;1.282.501.220.703.120;-82.305.908.203.125;undefined;undefined;;undefined;16 oct. 2019 19:33:01;19:33:01;-71,5421647;-33,0130841
6;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715417937;-330130276;0;0;14;27;Still;100%;126.007.080.078.125;1.282.501.220.703.120;-82.305.908.203.125;undefined;undefined;;undefined;16 oct. 2019 19:33:11;19:33:11;-71,5417937;-33,0130276
7;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715443903;-330154619;0;0;14;27;Still;100%;126.007.080.078.125;1.282.501.220.703.120;-82.305.908.203.125;undefined;undefined;;undefined;16 oct. 2019 19:33:21;19:33:21;-71,5443903;-33,0154619
8;JTxR78SdpobHap7hzp3AZcynJtU2;-LprwdwTcTfFj0-4PRYM;-715410873;-330133374;5.069.999.694.824.210;0;14;227;Still;100%;-24.383.544.921.875;-1.461.639.404.296.870;101.776.123.046.875;undefined;undefined;;undefined;16 oct. 2019 19:33:31;19:33:31;-71,5410873;-33,0133374
9;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715410873;-330133374;5.069.999.694.824.210;0;15;174;Still;100%;-71.258.544.921.875;-983.123.779.296.875;99.029.541.015.625;undefined;undefined;;undefined;16 oct. 2019 19:33:41;19:33:41;-71,5410873;-33,0133374
10;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715410873;-330133374;5.069.999.694.824.210;0;0;177;undefined;undefined;4.873.992.919.921.870;-58.035.430.908.203.100;62.243.194.580.078.100;undefined;undefined;undefined;undefined;16 oct. 2019 19:33:51;19:33:51;-71,5410873;-33,0133374
11;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715410873;-330133374;5.069.999.694.824.210;0;0;147;undefined;undefined;67.061.614.990.234.300;-0.846954345703125;59.519.805.908.203.100;undefined;undefined;;undefined;16 oct. 2019 19:34:01;19:34:01;-71,5410873;-33,0133374
12;JTxR78SdpobHap7hzp3AZcynJtU2;-LprweeVlb-4FPMUTzH2;-715410873;-330133374;5.069.999.694.824.210;0;0;146;undefined;undefined;67.073.516.845.703.100;-0.8475494384765625;6.121.368.408.203.120;undefined;undefined;;undefined;16 oct. 2019 19:34:11;19:34:11;-71,5410873;-33,0133374
13;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71541247;-330130133;5.069.999.694.824.210;33.561.959.266.662.500;24;136;undefined;undefined;-49.774.169.921.875;-1.110.076.904.296.870;1.457.366.943.359.370;undefined;1.3;1.0;33.6;16 oct. 2019 19:34:21;19:34:21;-71,541247;-33,0130133
14;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715412009;-330131921;5.039.999.771.118.160;19.015.535.116.195.600;24;136;undefined;undefined;3.898.956.298.828.120;-0.800262451171875;8.646.652.221.679.680;undefined;1.3;1.0;33.6;16 oct. 2019 19:34:31;19:34:31;-71,5412009;-33,0131921
15;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715412009;-330131921;5.039.999.771.118.160;19.015.535.116.195.600;24;137;Still;100%;38.816.070.556.640.600;-0.7805023193359375;8.907.028.198.242.180;undefined;1.3;1.0;33.6;16 oct. 2019 19:34:41;19:34:41;-71,5412009;-33,0131921
16;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715399345;-330168627;954.000.015.258.789;0;24;103;undefined;undefined;-49.774.169.921.875;-250.701.904.296.875;-5.081.634.521.484.370;undefined;1.3;1.0;33.6;16 oct. 2019 19:34:51;19:34:51;-71,5399345;-33,0168627
17;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715399345;-330168627;954.000.015.258.789;0;24;103;Still;100%;-49.774.169.921.875;-250.701.904.296.875;-5.081.634.521.484.370;undefined;1.3;1.0;33.6;16 oct. 2019 19:35:01;19:35:01;-71,5399345;-33,0168627
18;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715399345;-330168627;954.000.015.258.789;0;24;103;undefined;undefined;-49.774.169.921.875;-250.701.904.296.875;-5.081.634.521.484.370;undefined;1.3;1.0;33.6;16 oct. 2019 19:35:11;19:35:11;-71,5399345;-33,0168627
19;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715417105;-330242503;4.139.999.771.118.160;0;24;75;undefined;undefined;-140.594.482.421.875;-3.873.748.779.296.870;-4.023.895.263.671.870;undefined;1.3;;33.6;16 oct. 2019 19:35:21;19:35:21;-71,5417105;-33,0242503
20;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715417105;-330242503;4.139.999.771.118.160;0;24;65;Still;100%;-141.571.044.921.875;-3.844.451.904.296.870;-3.927.764.892.578.120;undefined;1.3;;33.6;16 oct. 2019 19:35:31;19:35:31;-71,5417105;-33,0242503
21;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715417105;-330242503;4.139.999.771.118.160;0;24;65;undefined;undefined;-141.571.044.921.875;-3.844.451.904.296.870;-3.927.764.892.578.120;undefined;1.3;;33.6;16 oct. 2019 19:35:41;19:35:41;-71,5417105;-33,0242503
22;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715396532;-330251987;3.939.999.771.118.160;0;16;80;undefined;undefined;-140.594.482.421.875;-3.580.780.029.296.870;-385.894.775.390.625;undefined;1.0;0.8;33.6;16 oct. 2019 19:35:51;19:35:51;-71,5396532;-33,0251987
23;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715396532;-330251987;3.939.999.771.118.160;0;16;80;Still;100%;-140.594.482.421.875;-3.580.780.029.296.870;-385.894.775.390.625;undefined;1.0;0.8;33.6;16 oct. 2019 19:36:01;19:36:01;-71,5396532;-33,0251987
24;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715396532;-330251987;3.939.999.771.118.160;0;16;69;In Vehicle;97%;-146.453.857.421.875;-3.639.373.779.296.870;-3.914.031.982.421.870;undefined;1.0;0.8;33.6;16 oct. 2019 19:36:10;19:36:10;-71,5396532;-33,0251987
25;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715391008;-330258059;3.939.999.771.118.160;9.750.543.594.360.350;15;63;undefined;undefined;69.527.587.890.625;0.07421875;6.525.390.625;undefined;1.0;0.8;33.6;16 oct. 2019 19:36:21;19:36:21;-71,5391008;-33,0258059
26;JTxR78SdpobHap7hzp3AZcynJtU2;-Lpry5QBJ3-20PHMLo3D;-715391008;-330258059;3.939.999.771.118.160;9.750.543.594.360.350;15;63;Still;100%;8.989.028.930.664.060;-0.7332305908203125;48.470.611.572.265.600;undefined;1.0;0.8;33.6;16 oct. 2019 19:36:31;19:36:31;-71,5391008;-33,0258059
27;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715391008;-330258059;3.939.999.771.118.160;9.750.543.594.360.350;15;62;In Vehicle;97%;-135.711.669.921.875;-3.658.905.029.296.870;-37.628.173.828.125;undefined;1.0;0.8;33.6;16 oct. 2019 19:36:41;19:36:41;-71,5391008;-33,0258059
28;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715381186;-330264933;3.939.999.771.118.160;13.841.032.981.872.500;14;70;undefined;undefined;-140.594.482.421.875;-3.483.123.779.296.870;-3.391.876.220.703.120;undefined;1.0;0.9;33.6;16 oct. 2019 19:36:51;19:36:51;-71,5381186;-33,0264933
29;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715381186;-330264933;3.939.999.771.118.160;13.841.032.981.872.500;14;70;Still;100%;-140.594.482.421.875;-3.483.123.779.296.870;-3.391.876.220.703.120;undefined;1.0;0.9;33.6;16 oct. 2019 19:37:01;19:37:01;-71,5381186;-33,0264933
30;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715381186;-330264933;3.939.999.771.118.160;13.841.032.981.872.500;14;79;In Vehicle;97%;-157.196.044.921.875;-3.463.592.529.296.870;-3.570.556.640.625;undefined;1.0;0.9;33.6;16 oct. 2019 19:37:11;19:37:11;-71,5381186;-33,0264933
31;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715368883;-330275755;4.269.999.694.824.210;14.876.181.602.478.000;25;71;undefined;undefined;6.381.744.384.765.620;-0.701507568359375;56.527.099.609.375;undefined;0.9;0.9;33.6;16 oct. 2019 19:37:21;19:37:21;-71,5368883;-33,0275755
32;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715368883;-330275755;4.269.999.694.824.210;14.876.181.602.478.000;25;78;Still;100%;751.300.048.828.125;-18.207.855.224.609.300;6.347.625.732.421.870;undefined;0.9;0.9;33.6;16 oct. 2019 19:37:31;19:37:31;-71,5368883;-33,0275755
33;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715368883;-330275755;4.269.999.694.824.210;14.876.181.602.478.000;25;78;In Vehicle;97%;751.300.048.828.125;-18.207.855.224.609.300;6.347.625.732.421.870;undefined;0.9;0.9;33.6;16 oct. 2019 19:37:41;19:37:41;-71,5368883;-33,0275755
34;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715368883;-330275755;4.269.999.694.824.210;14.876.181.602.478.000;25;81;In Vehicle;97%;-144.500.732.421.875;-3.649.139.404.296.870;-358.428.955.078.125;undefined;0.9;0.9;33.6;16 oct. 2019 19:37:51;19:37:51;-71,5368883;-33,0275755
35;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715355855;-330286558;41.099.998.474.121.000;13.457.389.831.542.900;16;48;undefined;undefined;-156.219.482.421.875;-3.629.608.154.296.870;-3.968.963.623.046.870;undefined;1.0;0.8;33.6;16 oct. 2019 19:38:01;19:38:01;-71,5355855;-33,0286558
36;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715355855;-330286558;41.099.998.474.121.000;13.457.389.831.542.900;16;48;Still;100%;-156.219.482.421.875;-3.629.608.154.296.870;-3.968.963.623.046.870;undefined;1.0;0.8;33.6;16 oct. 2019 19:38:11;19:38:11;-71,5355855;-33,0286558
37;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715355855;-330286558;41.099.998.474.121.000;13.457.389.831.542.900;16;48;In Vehicle;97%;-156.219.482.421.875;-3.629.608.154.296.870;-3.968.963.623.046.870;undefined;1.0;0.8;33.6;16 oct. 2019 19:38:21;19:38:21;-71,5355855;-33,0286558
38;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715335851;-330300077;41.099.998.474.121.000;14.980.220.794.677.700;25;77;undefined;undefined;-138.641.357.421.875;-3.658.905.029.296.870;-374.908.447.265.625;undefined;0.9;0.8;33.6;16 oct. 2019 19:38:31;19:38:31;-71,5335851;-33,0300077
39;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715335851;-330300077;41.099.998.474.121.000;14.980.220.794.677.700;25;65;Still;100%;-145.477.294.921.875;-3.600.311.279.296.870;-38.726.806.640.625;undefined;0.9;0.8;33.6;16 oct. 2019 19:38:41;19:38:41;-71,5335851;-33,0300077
40;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715335851;-330300077;41.099.998.474.121.000;14.980.220.794.677.700;25;65;In Vehicle;96%;-145.477.294.921.875;-3.600.311.279.296.870;-38.726.806.640.625;undefined;0.9;0.8;33.6;16 oct. 2019 19:38:51;19:38:51;-71,5335851;-33,0300077
41;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715325157;-33030782;42;10.133.286.476.135.200;16;82;undefined;undefined;4.434.661.865.234.370;0.65960693359375;9.923.965.454.101.560;undefined;1.0;0.8;33.6;16 oct. 2019 19:39:01;19:39:01;-71,5325157;-33,030782
42;JTxR78SdpobHap7hzp3AZcynJtU2;-LpryK-1cvVXb9WOe0dn;-715325157;-33030782;42;10.133.286.476.135.200;16;66;Still;100%;72.759.857.177.734.300;-0.47344970703125;667.742.919.921.875;undefined;1.0;0.8;33.6;16 oct. 2019 19:39:11;19:39:11;-71,5325157;-33,030782
43;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715325157;-33030782;42;10.133.286.476.135.200;16;66;In Vehicle;96%;72.759.857.177.734.300;-0.47344970703125;667.742.919.921.875;undefined;1.0;0.8;33.6;16 oct. 2019 19:39:21;19:39:21;-71,5325157;-33,030782
44;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715321744;-330310587;6.379.999.923.706.050;0.5330145955085754;15;80;undefined;undefined;7.423.828.125;-1.628.662.109.375;51.583.099.365.234.300;undefined;1.1;0.9;33.6;16 oct. 2019 19:39:31;19:39:31;-71,5321744;-33,0310587
45;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715321744;-330310587;6.379.999.923.706.050;0.5330145955085754;15;81;Still;100%;9.176.376.342.773.430;-11.324.615.478.515.600;2.298.431.396.484.370;undefined;1.1;0.9;33.6;16 oct. 2019 19:39:41;19:39:41;-71,5321744;-33,0310587
46;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715321744;-330310587;6.379.999.923.706.050;0.5330145955085754;15;76;In Vehicle;97%;-139.617.919.921.875;-4.586.639.404.296.870;-37.628.173.828.125;undefined;1.1;0.9;33.6;16 oct. 2019 19:39:51;19:39:51;-71,5321744;-33,0310587
47;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715312315;-330317199;42.099.998.474.121.000;6.889.060.020.446.770;11;69;undefined;undefined;6.598.419.189.453.120;0.0843963623046875;712.933.349.609.375;undefined;1.0;;33.6;16 oct. 2019 19:40:01;19:40:01;-71,5312315;-33,0317199
48;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715312315;-330317199;42.099.998.474.121.000;6.889.060.020.446.770;11;69;Still;100%;-130.828.857.421.875;-3.561.248.779.296.870;-3.309.478.759.765.620;undefined;1.0;;33.6;16 oct. 2019 19:40:11;19:40:11;-71,5312315;-33,0317199
49;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715312315;-330317199;42.099.998.474.121.000;6.889.060.020.446.770;11;69;In Vehicle;97%;-130.828.857.421.875;-3.561.248.779.296.870;-3.309.478.759.765.620;undefined;1.0;;33.6;16 oct. 2019 19:40:21;19:40:21;-71,5312315;-33,0317199
50;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715311188;-330321028;42.099.998.474.121.000;4.109.095.096.588.130;14;41;undefined;undefined;-128.875.732.421.875;-1.813.201.904.296.870;-3.364.410.400.390.620;undefined;0.8;0.7;33.6;16 oct. 2019 19:40:31;19:40:31;-71,5311188;-33,0321028
51;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715311188;-330321028;42.099.998.474.121.000;4.109.095.096.588.130;14;41;In Vehicle;97%;-128.875.732.421.875;-1.813.201.904.296.870;-3.364.410.400.390.620;undefined;0.8;0.7;33.6;16 oct. 2019 19:40:41;19:40:41;-71,5311188;-33,0321028
52;JTxR78SdpobHap7hzp3AZcynJtU2;-LpryVxJSM2EalFKXT-f;-715311188;-330321028;42.099.998.474.121.000;4.109.095.096.588.130;14;42;Still;100%;68.827.362.060.546.800;0.372894287109375;6.112.396.240.234.370;undefined;0.8;0.7;33.6;16 oct. 2019 19:40:51;19:40:51;-71,5311188;-33,0321028
53;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715320176;-330327895;4.389.999.771.118.160;8.031.404.495.239.250;14;56;undefined;undefined;-157.196.044.921.875;-1.315.155.029.296.870;-362.548.828.125;undefined;1.0;0.8;33.6;16 oct. 2019 19:41:01;19:41:01;-71,5320176;-33,0327895
54;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715320176;-330327895;4.389.999.771.118.160;8.031.404.495.239.250;14;57;Still;100%;-160.125.732.421.875;-1.334.686.279.296.870;-363.922.119.140.625;undefined;1.0;0.8;33.6;16 oct. 2019 19:41:11;19:41:11;-71,5320176;-33,0327895
55;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715320176;-330327895;4.389.999.771.118.160;8.031.404.495.239.250;14;57;In Vehicle;97%;-160.125.732.421.875;-1.334.686.279.296.870;-363.922.119.140.625;undefined;1.0;0.8;33.6;16 oct. 2019 19:41:21;19:41:21;-71,5320176;-33,0327895
56;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71532381;-330331604;4.389.999.771.118.160;0.4096464514732361;24;41;undefined;undefined;-150.360.107.421.875;-1.168.670.654.296.870;-377.655.029.296.875;undefined;0.8;0.7;33.6;16 oct. 2019 19:41:31;19:41:31;-71,532381;-33,0331604
57;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71532381;-330331604;4.389.999.771.118.160;0.4096464514732361;24;47;Still;100%;-150.360.107.421.875;-1.168.670.654.296.870;-377.655.029.296.875;undefined;0.8;0.7;33.6;16 oct. 2019 19:41:41;19:41:41;-71,532381;-33,0331604
58;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71532381;-330331604;4.389.999.771.118.160;0.4096464514732361;24;46;In Vehicle;97%;7.091.033.935.546.870;-0.9870147705078125;63.751.678.466.796.800;undefined;0.8;0.7;33.6;16 oct. 2019 19:41:51;19:41:51;-71,532381;-33,0331604
59;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715323652;-330331572;4.389.999.771.118.160;0.10975708067417145;27;46;undefined;undefined;70.742.645.263.671.800;-0.9277496337890625;645.477.294.921.875;undefined;1.1;0.8;33.6;16 oct. 2019 19:42:01;19:42:01;-71,5323652;-33,0331572
60;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715323652;-330331572;4.389.999.771.118.160;0.10975708067417145;27;43;Still;100%;-157.196.044.921.875;-1.158.905.029.296.870;-38.177.490.234.375;undefined;1.1;0.8;33.6;16 oct. 2019 19:42:11;19:42:11;-71,5323652;-33,0331572
61;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715323652;-330331572;4.389.999.771.118.160;0.10975708067417145;27;42;In Vehicle;98%;-156.219.482.421.875;-1.168.670.654.296.870;-383.148.193.359.375;undefined;1.1;0.8;33.6;16 oct. 2019 19:42:21;19:42:21;-71,5323652;-33,0331572
62;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71532351;-330331586;4.419.999.694.824.210;0.10190026462078094;26;39;undefined;undefined;71.706.390.380.859.300;-0.7841033935546875;62.249.298.095.703.100;undefined;1.0;0.8;33.6;16 oct. 2019 19:42:31;19:42:31;-71,532351;-33,0331586
63;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71532351;-330331586;4.419.999.694.824.210;0.10190026462078094;26;41;Still;100%;-141.571.044.921.875;-1.090.545.654.296.870;-3.927.764.892.578.120;undefined;1.0;0.8;33.6;16 oct. 2019 19:42:41;19:42:41;-71,532351;-33,0331586
64;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71532351;-330331586;4.419.999.694.824.210;0.10190026462078094;26;42;Still;100%;7.019.805.908.203.120;-0.8828582763671875;65.140.228.271.484.300;undefined;1.0;0.8;33.6;16 oct. 2019 19:42:51;19:42:51;-71,532351;-33,0331586
65;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715323536;-330331453;4.389.999.771.118.160;0.10818033665418625;25;42;undefined;undefined;70.479.278.564.453.100;-0.6494293212890625;659.661.865.234.375;undefined;0.9;0.8;33.6;16 oct. 2019 19:43:01;19:43:01;-71,5323536;-33,0331453
66;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715323536;-330331453;4.389.999.771.118.160;0.10818033665418625;25;41;Still;100%;7.183.197.021.484.370;-0.7577667236328125;63.470.306.396.484.300;undefined;0.9;0.8;33.6;16 oct. 2019 19:43:11;19:43:11;-71,5323536;-33,0331453
67;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715323536;-330331453;4.389.999.771.118.160;0.10818033665418625;25;43;Still;100%;-156.219.482.421.875;-1.158.905.029.296.870;-383.148.193.359.375;undefined;0.9;0.8;33.6;16 oct. 2019 19:43:21;19:43:21;-71,5323536;-33,0331453
68;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715323549;-33033145;4.389.999.771.118.160;0.019993331283330917;25;24;undefined;undefined;-106.414.794.921.875;-1.041.717.529.296.870;-35.430.908.203.125;undefined;1.0;0.8;33.6;16 oct. 2019 19:43:31;19:43:31;-71,5323549;-33,033145
69;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715323549;-33033145;4.389.999.771.118.160;0.019993331283330917;25;65;Still;100%;62.877.655.029.296.800;-137.725.830.078.125;11.814.193.725.585.900;undefined;1.0;0.8;33.6;16 oct. 2019 19:43:41;19:43:41;-71,5323549;-33,033145
70;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715323549;-33033145;4.389.999.771.118.160;0.019993331283330917;25;63;In Vehicle;96%;751.959.228.515.625;-26.521.759.033.203.100;9.995.193.481.445.310;undefined;1.0;0.8;33.6;16 oct. 2019 19:43:51;19:43:51;-71,5323549;-33,033145
71;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715322421;-330335548;4.469.999.694.824.210;5.628.622.531.890.860;25;82;undefined;undefined;686.895.751.953.125;-2.286.468.505.859.370;5.895.721.435.546.870;undefined;1.0;0.9;33.6;16 oct. 2019 19:44:01;19:44:01;-71,5322421;-33,0335548
72;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715322421;-330335548;4.469.999.694.824.210;5.628.622.531.890.860;25;81;Still;100%;79.505.462.646.484.300;-22.236.175.537.109.300;45.980.682.373.046.800;undefined;1.0;0.9;33.6;16 oct. 2019 19:44:11;19:44:11;-71,5322421;-33,0335548
73;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715322421;-330335548;4.469.999.694.824.210;5.628.622.531.890.860;25;81;In Vehicle;96%;79.505.462.646.484.300;-22.236.175.537.109.300;45.980.682.373.046.800;undefined;1.0;0.9;33.6;16 oct. 2019 19:44:21;19:44:21;-71,5322421;-33,0335548
74;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715318146;-330344124;4.469.999.694.824.210;6.974.179.744.720.450;16;71;Still;100%;71.269.378.662.109.300;-12.078.704.833.984.300;6.248.260.498.046.870;undefined;1.1;0.9;33.6;16 oct. 2019 19:44:31;19:44:31;-71,5318146;-33,0344124
75;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715318146;-330344124;4.469.999.694.824.210;6.974.179.744.720.450;16;71;undefined;undefined;68.851.318.359.375;-1.082.183.837.890.620;6.709.747.314.453.120;undefined;1.1;0.9;33.6;16 oct. 2019 19:44:41;19:44:41;-71,5318146;-33,0344124
76;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715318146;-330344124;4.469.999.694.824.210;6.974.179.744.720.450;16;71;In Vehicle;96%;68.851.318.359.375;-1.082.183.837.890.620;6.709.747.314.453.120;undefined;1.1;0.9;33.6;16 oct. 2019 19:44:51;19:44:51;-71,5318146;-33,0344124
77;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715316487;-330346491;4.619.999.694.824.210;2.802.213.668.823.240;15;71;undefined;undefined;7.155.670.166.015.620;-12.384.033.203.125;62.027.740.478.515.600;undefined;1.1;0.9;33.6;16 oct. 2019 19:45:01;19:45:01;-71,5316487;-33,0346491
78;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715316487;-330346491;4.619.999.694.824.210;2.802.213.668.823.240;15;71;Still;100%;-139.617.919.921.875;-3.629.608.154.296.870;-3.927.764.892.578.120;undefined;1.1;0.9;33.6;16 oct. 2019 19:45:11;19:45:11;-71,5316487;-33,0346491
79;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715316487;-330346491;4.619.999.694.824.210;2.802.213.668.823.240;15;72;In Vehicle;96%;69.431.915.283.203.100;-12.096.710.205.078.100;64.386.138.916.015.600;undefined;1.1;0.9;33.6;16 oct. 2019 19:45:21;19:45:21;-71,5316487;-33,0346491
80;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715312335;-330346653;4.619.999.694.824.210;0.7805809378623962;14;72;Still;100%;671.453.857.421.875;-0.645233154296875;70.096.282.958.984.300;undefined;1.1;0.8;33.6;16 oct. 2019 19:45:31;19:45:31;-71,5312335;-33,0346653
81;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715312335;-330346653;4.619.999.694.824.210;0.7805809378623962;14;72;undefined;undefined;-151.336.669.921.875;-3.688.201.904.296.870;-37.628.173.828.125;undefined;1.1;0.8;33.6;16 oct. 2019 19:45:41;19:45:41;-71,5312335;-33,0346653
82;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715312335;-330346653;4.619.999.694.824.210;0.7805809378623962;14;72;In Vehicle;97%;-151.336.669.921.875;-3.688.201.904.296.870;-37.628.173.828.125;undefined;1.1;0.8;33.6;16 oct. 2019 19:45:51;19:45:51;-71,5312335;-33,0346653
83;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715312806;-330346715;47;0.2754594087600708;16;65;undefined;undefined;-117.156.982.421.875;-4.010.467.529.296.870;-369.415.283.203.125;undefined;1.0;0.8;33.6;16 oct. 2019 19:46:01;19:46:01;-71,5312806;-33,0346715
84;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715312806;-330346715;47;0.2754594087600708;16;65;Still;100%;72.400.665.283.203.100;-0.1538238525390625;64.523.773.193.359.300;undefined;1.0;0.8;33.6;16 oct. 2019 19:46:11;19:46:11;-71,5312806;-33,0346715
